id,framework,title,acronym,objective,keywords,start_date,end_date,total_cost,ec_max_contribution,funding_scheme,status,topics,legal_basis
893915,H2020,Topology in out of equilibrium strongly correlated systems,NonequilibriumAnyons,"Topologically protected states of matter have sparked tremendous interest in the recent decades. They require new ways to classify quantum phases and bring abstract concepts defined in mathematics of topology to daylight in the form of integer or fractionally quantized response. Being based on nonlocal quantities, they are extremely robust and constitute promising candidates for the fault-tolerant quantum computation. Fractional quantum Hall (FQH) states –an intrinsically strongly correlated phenomena– prove to be even more exotic with the possibility of harboring nonabelian anyons. Although the initial studies on topology have focused on equilibrium properties, life is a dynamical system and our technology relies on non-equilibrium physics. Meanwhile following Feynman’s revolutionary idea of quantum simulations, ultracold quantum gases have been firmly established as clean and controllable platforms to investigate condensed matter models. Not only several topological systems like the Nobel-cited Haldane model have been observed for the first time in cold atoms, their success has extended beyond equilibrium. Even though the recent studies on out-of-equilibrium topological dynamics reveals new classification schemes and new connections between topological invariants, so far they remain restricted to single-particle physics. At this milestone highlighting the timeliness of this project, we will pioneer theoretical investigations into the uncharted territory of the out-of-equilibrium response of strongly correlated topological systems. Equipped with our expertise in non-equilibrium phenomena in single-particle topology, we will conduct analytical calculations supported by numerics to uncover the many-body analogues. This will include classification of out-of-equilibrium topological invariants and introduction of novel quench techniques into the study of FQH states, all the while bridging the gap with experiments by identifying system specific protocols to observe them.","Topologically protected states, optical lattices, fractional quantum Hall effect, anyons, out of equilibrium, quantum quenches, integer quantum Hall effect",2021-04-19,2024-03-30,212933.76,212933.76,MSCA-IF,CLOSED,MSCA-IF-2019,H2020-EU.1.3.
707636,H2020,Control and Optimization of Energy Flow in Complex Molecular Networks,COMPLEX,"The production of sustainable energy that generates a clear and net greenhouse gas saving is one of the main EU objectives. Nature provides with the most efficient energy infrastructures known today. A deeper understanding of photosynthetic systems, and how energy transfers within its different subunits would show us the way to efficient energy flow, opening the path to the fabrication of highly efficient solar cells and transmission networks.
The aim of the COMPLEX project is to provide insight to the energy conversion and transfer in complex molecular systems. We will develop and identify methods used in quantum mechanics, statistics and quantum information theory to model the energy transport in complex networks. Optimisation methods from mathematics and engineering will be applied to analyse biolological and artificially fabricated systems. Findings will be transfered to other related systems such as nano-engineered networks of nanofibers and polymers, which are designed for efficient transport with applications in organic solar cells and light-emitting devices and to further complex systems.

This breakthrough in the state-of-the-art in terms of understanding energy flow in complex networks will take place by applying and transferring the specialised knowledge of Dr. Mirta Rodriguez, a Physics Researcher back from a research career break and specialist in the field of complex quantum systems dynamics, through scientific leadership to the research team at ZIB, where the computational infrastructure and knowledge and will be available to the Fellow. Specialist knowledge in applied technologies and innovation management gained by the Felow during her career break from R&D in Physics, will ensure that the results attained within the COMPLEX project will not only remain as basic research. Providing the European energy sector proper understanding of the energy flow mechanisms in complex networks will be revolutionary for sustainable energy production and energy",,2016-04-01,2018-07-08,171460.80,171460.80,MSCA-IF-EF-ST,CLOSED,MSCA-IF-2015-EF,H2020-EU.1.3.
101030915,H2020,Beyond hydrodynamics,QuasiHydro,"What do black holes and particular exotic materials, where strong correlations preclude any description based on weakly-coupled quasiparticles, have in common? Their low energy dynamics are expected to fall within the regime of effective field theories, such as hydrodynamics, where the dynamics are governed by the flow of conserved densities based on the symmetries of the system. However it is often hard to know what the boundaries of this regime are. This is even more true when a system is “quasi”-hydrodynamic meaning one of the conserved quantities, such as the number of particles, decays due to the presence of a “breaking parameter”.

Gauge/gravity dualities are relationships from string theory that connect classical black holes to particular quantum theories that have the unusual property of rapidly becoming (quasi)hydrodynamic when perturbed. I seek to use gauge/gravity dualities to answer the following questions: When is quasihydrodynamics a good description of nature (in particular for large values of the breaking parameter)? For what ranges of parameters is it applicable? The first question can be explored by considering models of interdisciplinary relevance and searching for commonalities through which we can categorise them. To answer the second we can make use of the special properties of gauge/gravity theories - the existence of relationships between distinct models (dualities) to compute new results from old.

The Marie Curie fellowship will allow me to strengthen my position as the intermediary between condensed matter and string theory, with this project as the initial bridging point. I will use the fellowship to increase my output in high impact journals (e.g. Physical Review Letters), apply for longer term grants and gain knowledge in a new area of physics (condensed matter) through the guidance and experience of my project supervisor Dr.~Blaise Goutéraux. He is the ideal host for this proposal, having extensive experience in these areas.","String theory, AdS, CFT correspondence, Quasihydrodynamics",2021-12-01,2023-11-30,196707.84,196707.84,MSCA-IF,CLOSED,MSCA-IF-2020,H2020-EU.1.3.
844511,H2020,Majorana bound states in Ge/SiGe heterostructures,MaGnum,"Each particle has its antiparticle, and upon bringing them in close vicinity, they annihilate (they disappear). A fundamental question arises: what happens if a particle is its own antiparticle? Ettore Majorana predicted their existence and evidence has been put forward for the existence of such a state of matter in the form of quasiparticle excitations in hybrid semiconductor-superconductor devices. Research activites so far has concentrated on InAs nanowires, planar InAs and InSb nanowires. Theory suggests to look for Majorana bound states (MBS) in Germanium and I propose to use a novel yet promising material system, namely a Germanium/Silicon-Germanium heterostructure, to provide evidence for the topological state of matter leading to Majorana bound states (MBS). Using Ge/SiGe brings the advantage of a long mean free path, which will allow for a larger spatial separation of the MBS and facilitate the long anticipated but yet elusive detection of correlation of two MBS. Additionally, the planar geometry brings the possibility to couple the MBS to their environment, which will be important for their usage as topologically protected quantum bits for quantum computation. I propose to show step-by-step the ingredients necessary for a topological phase transition resulting in MBS. In particular, I will follow these steps: I will collaborate with G. Isella's group to develop a highly mobile two-dimensional hole gas and make it accessible for magneto-transport measurements. I will further confine the holes into a one-dimensional wire with tunable tunneling barriers at each end. I will test the presence of a strong spin-orbit interaction by measuring helical transport. I will induce superconducting order by coupling the wire to NbTiN contacts. Finally, I will test the presence of MBS with tunneling conductance measurements and use a proper geometry to show evidence of the correlation of two MBS at each end of the wire.","semiconductor, Ge, SiGe heterostructure, quantum dot, quantum point contact, helical states, spin-orbit interaction, Majorana bound states, transport measurements",2019-04-01,2021-03-31,174167.04,174167.04,MSCA-IF,TERMINATED,MSCA-IF-2018,H2020-EU.1.3.
818064,H2020,General Embedding Models for Spectroscopy,GEMS,"Recently, there has been a paradigmatic shift in experimental molecular spectroscopy, with new methods focusing on the study of molecules embedded within complex supramolecular/nanostructured aggregates. In the past, molecular spectroscopy has benefitted from the synergistic developments of accurate and cost-effective computational protocols for the simulation of a wide variety of spectroscopies. These methods, however, have been limited to isolated molecules or systems in solution, therefore are inadequate to describe the spectroscopy of complex nanostructured systems. The aim of GEMS is to bridge this gap, and to provide a coherent theoretical description and cost-effective computational tools for the simulation of spectra of molecules interacting with metal nano-particles, metal nanoaggregates and graphene sheets.
To this end, I will develop a novel frequency-dependent multilayer Quantum Mechanical (QM)/Molecular Mechanics (MM) embedding approach, general enough to be extendable to spectroscopic signals by using the machinery of quantum chemistry and able to treat any kind of plasmonic external environment by resorting to the same theoretical framework, but introducing its specificities through an accurate modelling and parametrization of the classical portion. The model will be interfaced with widely used computational chemistry software packages, so to maximize its use by the scientific community, and especially by non-specialists. 
As pilot applications, GEMS will study the Surface-Enhanced Raman (SERS) spectra of systems that have found applications in the biosensor field, SERS of organic molecules in subnanometre junctions, enhanced infrared (IR) spectra of oligopeptides adsorbed on graphene, Graphene Enhanced Raman Scattering (GERS) of organic dyes, and the transmission of stereochemical response from a chiral analyte to an achiral molecule in the vicinity of a plasmon resonance of an achiral metallic nanostructure, as measured by Raman Optical Activity-ROA","Quantum Chemistry, QM, MM, multiscale modeling",2019-06-01,2025-11-30,1609500.00,1609500.00,ERC-COG,SIGNED,ERC-2018-COG,H2020-EU.1.1.
862683,H2020,Electronic generation and detection in nanoelectronic devices at the picosecond scale,UltraFastNano,"A key figure of merit of quantum technologies is the ratio between two characteristic times: the (decoherence) time during which a quantum state remains well defined and the time it takes for operating the device. Most technologies inherently work at the nano-second scale, hence concentrate on fighting decoherence processes. The goal of UltraFastNano is to pioneer new concepts at the crossroads between quantum optics and solid-state nanoelectronics at the pico-second scale, almost three orders of magnitude faster than other quantum technologies. Using fermionic flying excitations created with pico-second controlled voltage pulses at cryogenics temperatures (10 mK), we envision achieving full control of quantum excitations that propagate through electronic devices. A key deliverable of UltraFastNano is (i) the demonstration of the first electronic flying quantum bit, a paradigm-shifting approach to quantum computing and quantum communication. Besides, such a technology would enable major new applications such as (ii) electronic sources and detectors that operate at the picosecond scale; (iii) picosecond optoelectronic devices that convert between electronic and photon pulses; (iv) beyond state-of-the-art metrological measurement of the ampere. To achieve this vision, UltraFastNano will establish a unique unprecedented platform for creating, manipulating and detecting quasi-particles excitations at the single-electron level in semiconductor heterostructures. We will unlock two major technological bottlenecks: a picosecond on-demand coherent single particle source and the single-shot detection of propagating excitations at the discrete charge level. UltraFastNano gathers a  team with complementary expertise in quantum nano-electronics, optics, nano-fabrication, microwave electronics, cryogenics, theoretical physics, applied mathematics and software engineering. The partners are internationally recognised for having played a key role in the emergence of the field.","Quantum nanoelectronics, single electron transport, semi-conductor heterostructures, flying quantum bits",2020-01-01,2024-12-31,3330237.50,3307613.75,RIA,CLOSED,FETOPEN-01-2018-2019-2020,H2020-EU.1.2.
871740,H2020,Nanomechanical Switch-Based Logic and Non-Volatile Memory for Robust Ultra-Low Power Circuits,ZeroAMP,"ZeroAMP is a project to develop a nanomechanical switch-based computing platform that will enable computing components with very high energy efficiency in harsh environmental conditions. Emerging applications such as the Internet-of-Things, all-electric vehicles and more-electric aircraft require electronics that can operate at high temperatures with very high energy efficiency. At the other end of the temperature spectrum superconducting quantum circuits operate at cryogenic temperatures (< 4K) when carrier freezeout in the classical control circuitry makes it a challenge to perform basic functions such as (de)multiplexing of qubits. We will demonstrate a field programmable gate array-like nanomechanical switch-based reprogrammable computing platform comprising logic and non-volatile memory to serve these emerging requirements. Our technology solution will use novel materials, switch designs and circuit techniques along with advanced 3D stacking for large-scale integration of the nanomechanical switching elements to achieve an energy efficiency and environmental capability that cannot be matched by CMOS or any experimental technologies currently on the horizon. ZeroAMP is an industry driven effort that involves three leading companies covering the entire semiconductor supply chain (MICROSEMI, XFAB and AMO), a leading research institute (CSEM), two top universities (University of Bristol and KTH) and an Exploitation Council with key European stakeholders across the different industries relevant to the technology. We cover the complete technology platform required for nanomechanical computing including 3D switch integration, design methodologies and packaging, as well as the entire supply chain with foundry partners and manufacturers. In summary, in ZeroAMP we will develop a novel nanoelectronic technology platform to deliver the first large-scale-integrated nanomechanical computing systems comprising a field programmable gate array and a non-volatile memory.","nanomechanical switch circuit, nanoelectromechanical relay, bistable NEMS relay, robust nonvolatile memory, cryogenic temperature logic, high temperature, field-programmable gate array, FPGA",2020-01-01,2024-06-30,3481243.75,3481243.75,RIA,CLOSED,ICT-06-2019,H2020-EU.2.1.1.
640079,H2020,Quantum Photonic Engineering,QPE,"By harnessing the unique properties of quantum mechanics (superposition and entanglement) to encode, transmit and process information, quantum information science offers significant opportunities to revolutionise information and communication technologies. 

The far-reaching goal of this project is to build quantum technology demonstrators that can outperform conventional technologies in communications and computation. 

For quantum information technologies (QITs) to have as big an impact on society as anticipated, a practical and scalable approach is needed. One promising approach to QITs is the photonics implementation, where single particles of light (photons) are used to encode, transmit and process quantum information – in the form of photonic quantum-bits (qubits). Currently, state-of-the-art experiments are limited to the “few-photon” regime, occupying many metres of space on an optical table, constructed from bulk optical elements, with no routes to scalability and far from outperforming conventional technologies. 

Integrated quantum photonics has recently emerged as a new approach to address these challenges. This research programme will take an engineering approach to QITs and draw upon rapidly growing field of silicon photonics. We will develop a silicon-based quantum technology platform where single-photon sources, circuits and detectors will be integrated into miniature microchip circuits containing thousands of discrete components, enabling breakthroughs in quantum communications and computation, and developing a scalable approach to quantum technologies.

There are no new physics breakthroughs required to achieve the goals of this project, however, there are hard engineering challenges that need to be addressed.",,2015-05-01,2020-04-30,1978060.00,1978060.00,ERC-STG,TERMINATED,ERC-StG-2014,H2020-EU.1.1.
817581,H2020,Quantum Algorithms from Foundations to Applications,QAFA,"""Quantum computers are designed to use quantum mechanics to go beyond the power of any standard computer based only on classical physics. Following intensive experimental efforts, it is predicted that a demonstration of so-called """"quantum computational supremacy"""" will occur in the near future. However, many urgent questions remain regarding the usefulness of quantum computers for problems of real practical interest, and the timescale on which such usefulness will be achieved. The overall goal of this project is to address the most significant near-term and long-range theoretical challenges involved in bringing quantum algorithms to practical applications.

The project comprises three programmes of work, with the following goals:
- Design quantum algorithms that accelerate general classical algorithmic frameworks; develop efficient quantum communication protocols; and characterise the features of problems that allow a quantum speedup;
- Demonstrate larger quantum-classical separations than previously known, and enable rigorous verification of quantum computational supremacy experiments;
- Find new quantum algorithms for key problems in quantum physics, including learning and testing algorithms for large quantum systems. Simulation of quantum-mechanical systems is considered the most important application area for quantum computers, yet current algorithms are still beyond the reach of near-term devices.

A unique feature of this project is its approach encompassing the full spectrum of quantum algorithms research, from underpinning mathematics through to detailed analysis of applications. Making progress on the foundations will enable progress on the more technically challenging aspects of applications, while having particular applications in mind will raise interesting new foundational questions.

""","Quantum algorithms, quantum computational complexity, theory of computation",2019-05-01,2024-10-31,1859312.00,1859312.00,ERC-COG,SIGNED,ERC-2018-COG,H2020-EU.1.1.
871900,H2020,"A unified network, Computational and stOrage resource Management framework targeting end-to-end Performance optimization for secure 5G muLti-tEchnology and multi-Tenancy Environments",5G-COMPLETE,"5G-COMPLETE aims to revolutionize the 5G architecture, by efficiently combining compute and storage resource functionality over a unified ultra-high capacity converged digital/analog Fiber-Wireless (FiWi) Radio Access Network (RAN). By employing the recent advances in Ethernet fronthauling introduced by the eCPRI standard as a launching point, 5G-COMPLETE introduces and combines a series of key technologies under a unique architectural proposition that brings together i) the high capacity of fiber and high-frequency radio, ii) the audacity of converged FiWi fronthauling, iii) the spectral efficiency of analog modulation and coding schemes, iv) the flexibility of mesh self-organized networks, v) the efficiency of high-speed and time-sensitive packet-switched transport, vi) the rapid and cost-efficient service deployment through unikernel technology and finally vii) an enhanced security framework based on post-Quantum cryptosystems. 5G-COMPLETE’s proposed converged Computing/Storage/RAN infrastructure effectively merges the 5G New Radio fronthaul/midhaul/backhaul faculties into one common Ethernet-based platform and transforms the RAN into a low-power distributed computer that shapes new network concepts. 5G-COMPLETE’s results will be validated in a range of scalable lab- and field-trial demonstrators in Athens (Greece), Lannion (France) and Bristol (UK). Upon completion, 5G-COMPLETE will have introduced new business models and novel research opportunities that will be streamlined into tangible results by its 13 consortium partners that expand along the complete 5G research and market chain.","mobile edge computing (MEC), 5G, software-defined networking, Virtualization, NFV, THz transceivers, mmWave, edge nodes",2019-11-01,2023-10-31,5966087.50,5966087.50,RIA,CLOSED,ICT-20-2019-2020,H2020-EU.2.1.1.
850641,H2020,Quantum information transfer  between hole spins and topological states,QUIST,"The promise of universal quantum computation stems from the remarkable behaviour of quantum states and the challenge is to gain control over their fragile nature. In topological quantum computation, information can be encoded nonlocally on Majorana states to provide inherent protection against noise, but operation is restricted to the trivial Clifford group. Spins in quantum dots do provide universal logic, but interactions are short-ranged. I propose to study the question whether these platforms can be united to overcome their limitations as a path toward large-scale quantum computation.
 
The grand goal of this project is, therefore, to coherently transfer quantum information between spin and topological qubits. Our quantum material of choice is germanium, which can exhibit strong spin-orbit coupling, can provide long quantum coherence for single spins, and can make ohmic contacts to superconductors for hybrid superconductor-semiconductor systems. We will use two-dimensional germanium hetero structures and fabricate superconducting quantum dot devices. Qubits defined on the spin states of single holes will be electrically driven using the spin-orbit interaction and coupled through the exchange interaction. On linear chains of quantum dots we will pursue topological superconductivity, which we will consequently integrate in the spin qubit platform. We will then study their interaction to demonstrate controllable transfer of quantum information between hole spin and Majorana states. 
 
This research is presently at a fundamental stage and is thereby bound to produce exciting results where new physics may arise. The choice of the materials platform and its compatibility with semiconductor manufacturing promises for a successful adoption as building block for future quantum technology. Our long-term dream is to create a powerful platform where complex and emerging systems can be created, simulated, and computed to advance our general understanding of physics.","silicon quantum electronics, spin qubits, gate-defined quantum dots, proximity superconductivity",2019-11-01,2024-10-31,1873285.00,1873285.00,ERC-STG,CLOSED,ERC-2019-STG,H2020-EU.1.1.
893943,H2020,A silver path to a new generation of quantum materials.,SILVERPATH,"Silver(II) fluoride is a strongly correlated charge transfer insulator, with characteristics remarkably similar to those of parent high-temperature superconducting cuprates. AgF2 has the potential to be the basic building block to a new class of strongly correlated materials with fascinating properties. The purpose of SILVERPATH is to develop appropriate models to characterize and predict magnetic, metallic and superconducting properties by combining analytical and computational methods. In collaboration with leading chemistry and experimental groups silver fluorine based materials and heterostructures will be designed, possible routes to metallization explored, and their properties studied. The project will ensure large progress in understanding low-dimensional quantum magnetism and has great potential to contribute to the discovery of a new class of high-temperature superconductors. The project will give the ER the opportunity to follow all the processes in the construction of a theory for a quantum material, from the model building and parameter determination to the prediction of physical properties, putting her in a position of leadership in this class of correlated materials and ready to attack any new material in the field. Moreover, SILVERPATH will contribute to strengthen the transfer of knowledge between condensed matter physics and chemistry communities.","silver-fluoride materials, material engineering and design, non-linear optical properties, high-Tc superconductivity, cuprate analogues, spin-Peierls",2020-10-01,2022-09-30,171473.28,171473.28,MSCA-IF,CLOSED,MSCA-IF-2019,H2020-EU.1.3.
101029345,H2020,"Magnetism, Berry-curvature engineering and topology in chalcogenide superlattices and heterostructures",MagTopCSL,"I will explore superlattices and heterostructures in chalcogenide materials as a platform for Berry-curvature engineering and topological devices. To this end, I will study superlattices created by superimposing single- and bilayers of transition-metal dichalcogenides with periodic arrays of magnetic adatoms in various configurations. Moreover, I will study multilayer heterostructures of group-II monochalcogenides with a compositional gradient across layers. The interplay of the underlying electronic structures with the ingredients and configurations of the superstructures is envisioned to lead to new phases with highly altered properties. I will study this interplay theoretically with a focus on three main objectives: (i) designing quantum anomalous Hall phases with large Chern numbers, which is highly relevant for electronic devices with low-power consumption; (ii) realizing topological superconductors as a platform for Majorana quasiparticles, which hold potential for exotic nonlocal phenomena and quantum computers; and (iii) realizing stable intertwined order in a 3D material with flat energy bands, a research direction I will pioneer with this project.

I will model the proposed setups numerically using low-energy tight-binding models of the materials. The models will be constructed in close collaboration with experimentalists and DFT experts at the host institution MagTop within IF PAN. I will calculate Berry curvature, topological invariants, magnetic order, phase diagrams, and signatures of the emerging phases with regard to charge, spin, and thermal transport. The code used for the calculation of these quantities will be implemented as a software package, which I will utilize and develop during this project. My investigations will provide concrete guidelines for accompanying experimental studies at MagTop. In this way, the outcomes of my project will lay the foundation for tunable topological devices based on chalcogenide superlattices and heterostructures.","Berry curvature, Chern number, topological insulator, topological superconductor, chalcogenides, superlattice, multilayer, moiré superlattice, magnetic impurities, flat bands, intertwined order",2021-08-01,2023-07-31,137625.60,137625.60,MSCA-IF,TERMINATED,MSCA-IF-2020,H2020-EU.1.3.
741734,H2020,Four experiments in Topological Superconductivity.,4-TOPS,"Topological materials have developed rapidly in recent years, with my previous ERC-AG project 3-TOP playing a major role in this development. While so far no bulk topological superconductor has been unambiguously demonstrated, their properties can be studied in a very flexible manner by inducing superconductivity through the proximity effect into the surface or edge states of a topological insulator. In 4-TOPS we will explore the possibilities of this approach in full, and conduct a thorough study of induced superconductivity in both two and three dimensional HgTe based topological insulators. The 4 avenues we will follow are:

-SQUID based devices to investigate full phase dependent spectroscopy of the gapless Andreev bound state by studying their Josephson radiation and current-phase relationships.
-Experiments aimed at providing unambiguous proof of localized Majorana states in TI junctions by studying tunnelling transport into such states.  
-Attempts to induce superconductivity in Quantum Hall states with the aim of creating a chiral topological superconductor. These chiral superconductors host Majorana fermions at their edges, which, at least in the case of a single QH edge mode, follow non-Abelian statistics and are therefore promising for explorations in topological quantum computing.
-Studies of induced superconductivity in Weyl semimetals, a completely unexplored state of matter.

Taken together, these four sets of experiments will greatly enhance our understanding of topological superconductivity, which is not only a subject of great academic interest as it constitutes the study of new phases of matter, but also has potential application in the field of quantum information processing.",,2017-06-01,2022-05-31,2497567.00,2497567.00,ERC-ADG,CLOSED,ERC-2016-ADG,H2020-EU.1.1.
899558,H2020,attojoule Cryogenic Communication,aCryComm,"The end of Moore’s law has led to unsustainable growth in data centre and high-performance computing (HPC) power consumption. Within the post-CMOS technologies addressing this energy crisis, those based on superconductivity are among the most promising ones. Superconducting classical computing based on single flux quantum (SFQ) pulses is a technology enabling clock speeds exceeding 100 GHz, at extreme power efficiency. Rather than compete with CMOS head on, our vision is that SFQ cores should act as coprocessors in existing HPC architectures, much like GPUs do today. Superconducting circuits are also a leading candidate for implementations of quantum computing (QC), which promises to solve certain classically intractable problems. There, SFQ logic offers a natural solution for tight integration of the signal processing required for control and readout of large-scale error-corrected superconducting quantum processors. In both HPC and QC, expanding to large scale is essential for practical impact, and thus, high-bandwidth data transfer to the cryogenic coprocessor is a key bottleneck. In aCryComm we combine top-level European expertise in HPC, superconducting electronics, quantum computing, and photonics to create an optical data bus between conventional HPC and cryogenic SFQ circuits. We expect the optical data link to outperform conventional electrical connections in bandwidth, energy consumption, thermal loading, and physical footprint. To this end, we will develop opto-electric and electro-optic interfaces, culminating in demonstrators that quantitatively characterize the data bus performance. Thanks to the inter-disciplinary composition of the consortium, we are also able to produce and promote a plan for the long-term exploitation of the cryogenic data bus in HPC and QC. We also suggest paths to commercializing our technologies, taking advantage of the unique possibility the consortium offers for transferring R&D to production in the same European facilities.",,2020-10-01,2024-09-30,3016372.50,3016372.50,RIA,CLOSED,FETOPEN-01-2018-2019-2020,H2020-EU.1.2.
788932,H2020,MILLIKELVIN VISUALISATION OF TOPOLOGICAL ORDER,mVITO,"The urgent imperative to discover and understand topological quantum matter (TQM) is based both on the fundamental significance of its rich new physics and on the potential for unprecedented applications e.g. topological quantum computing. Specific topological ordered states, such as topological superconductors, ferromagnetic topological insulators, and topological Kondo insulators, are now the focus of physics research. Their microscopic quantum states have proven very difficult to address experimentally, one reason being the lack of instrumentation designed to deal with their novel measurement challenges, especially in high-resolution visualization of TQM.  However, new opportunities for this field, based on discovery of viable new materials and on the development of new visualization techniques, have emerged very recently. Therefore, we propose to develop and utilize a suite of new spectroscopic imaging scanning tunnelling microscope instruments capable of visualizing topological quantum matter at millikelvin temperatures. The objective is to achieve the extremely high energy-resolution required to access the energy gaps and exotic electronic states of TQM. Using these unique instruments, we propose a specific sequence of key experiments on direct visualization and quantitative understanding of topological quantum matter. These include direct measurement of the momentum-space structure of the energy gaps of topological superconductors, ferromagnetic topological insulators, and topological Kondo insulators. We plan atomic scale visualization of the Cooper-pair condensate, the ferromagnetic state, and the heavy-fermion hybridization to explore how the real-space structure of these ordered states influences their topological characteristics. Finally, we propose to visualize scattering interference of topological quasiparticles to detect the spectra of extremely exotic Majorana/Jackiw-Rebbi/Heavy-Dirac states that are predicted for these three topological orders.",,2019-01-01,2025-04-30,3499176.00,3499176.00,ERC-ADG,SIGNED,ERC-2017-ADG,H2020-EU.1.1.
804273,H2020,Topological states in superconducting two-dimensional electron gases,Topo2DEG,"I will experimentally investigate hybrid superconductor/semiconductor devices for realizing novel topological states of matter, with interest both in fundamental physics and quantum computing applications. Common denominator of the proposed experiments is a regime where the characteristic energy scales of the system, namely Fermi energy, spin orbit interaction correction, superconducting gap and Zeeman splitting are comparable to each other, resulting in unique and mostly uncharted physical territories. Differently from the most widespread use of semiconductor nanowires coupled to superconductors, I will employ novel hybrid two-dimensional electron gases (2DEGs) where the superconductor is grown in-situ and matched to the semiconductor lattice. This novel system was mainly developed by the team I supervise, during the last two years. Compared to the conventional nanowire-based approach, hybrid 2DEGs are readily available, characterized by very low disorder and more amenable to complex sample designs. The work will focus on: 1) Taking full advantage of the planar geometry to study spatial and non-local properties of individual Majorana wires, as well as branched geometries. These experiments will constitute critical tests to establish if the commonly observed zero bias peaks are indeed associated with Majorana modes and pave the way to complex networks of interacting Majorana wires, a requirement for quantum computing. 2) Studying topological phenomena in multi-terminal Josephson junctions (JJs), with particular emphasis on tuning the superconducting phase difference across electrodes pairs. Topological JJs offer a new and possibly advantageous path forward to create and manipulate Majorana modes not explored up to date, including the possibility to reach the topological regime for vanishing small external magnetic fields, useful for applications. Success of the proposal will constitute a key step forward towards topological quantum computing.","Topological Superconductivity, Majorana Modes, two-dimensional electron gas",2019-03-01,2024-08-31,1999916.00,1999916.00,ERC-STG,CLOSED,ERC-2018-STG,H2020-EU.1.1.
101001310,H2020,SUPERinductance for hardware-PROTECTED superconducting qubits,SuperProtected,"The quantum computer dream is driven by promises of unprecedented capabilities but is also facing a stark reality: quantum coherence is as powerful as it is difficult to protect. Quantum Error Correction (QEC) aims to extend coherence using redundancies but leads to solutions that are extremely resource-intensive: at present, protecting one bit of information requires at least ten thousand physical qubits. The main objective of this proposal is to engineer a new type of superconducting qubit, which will be intrinsically protected against de-coherence. Instead of matching the qubit states to the number of Cooper pairs or flux quanta of a given circuit, as is usually done, SuperProtected will exploit a completely new encoding scheme: quantum information will be stored as the parity of the number of Cooper pairs. This will be achieved by building a circuit component where charge transport occurs as pairs of Cooper pairs (4e-tunneling) while the standard single pair transport (2e-tunneling), or Josephson current, is reduced to zero. This new paradigm implies inductances with unprecedented value (10H), also known as superinductances. The novel approach builds on two technological steps: a new high-kinetic inductance superconductor (InOx) and suspended silicon membranes. Improvement of the coherence time over current state-of-the-art is expected to be two orders of magnitude. The proposed qubits offer another major advantage: protected gates can be implemented using a simple modification of the architecture. The resulting protected qubit will extend the frontiers of the current knowledge in QEC and bring down the hardware requirements for a logical qubit by several orders of magnitude. Such a result would considerably change the quantum computing landscape.",,2021-09-01,2026-08-31,2132595.00,2132595.00,ERC-COG,SIGNED,ERC-2020-COG,H2020-EU.1.1.
714005,H2020,Quantum spin simulators in diamond,Q-DIM-SIM,"Quantum interacting systems are at the forefront of contemporary physics, and pose challenges to our understanding of quantum phases, many-body dynamics, and a variety of condensed matter phenomena. Advances in quantum applications, including quantum computation and metrology, rely on interactions to create entanglement and to improve sensitivity beyond the standard quantum limit. In recent years tremendous effort has been invested in developing precision experimental tools to study and simulate complicated many-body Hamiltonians. So far, such tools have been mostly realized in cold atomic systems, trapped ions and photonic networks. 

I propose a novel experimental approach using Nitrogen-Vacancy (NV) color centers in diamond, superconducting couplers, super-resolution addressing and cryogenic cooling, as a many-body quantum spin simulator. The NV center is a unique spin defect in a robust solid, with remarkable optical properties and a long electronic spin coherence lifetime (∼3 ms at room temperature). We have recently demonstrated that this coherence time can be extended to almost 1 second at low temperature, paving the way for interaction-dominated NV-based experiments. 

The goal of this project is to develop a paradigm of atom-like spin defects in the solid-state as a platform for studying elaborate quantum many-body spin physics (e.g. the Haldane phase in 2D) and quantum information systems (e.g. one-way quantum computing). I intend to combine a low temperature environment with a novel optical super-resolution system and nanofabricated superconducting structures on the diamond surface to produce a unique experimental setup capable of achieving this goal. The ability to engineer and control interacting NV systems in the solid-state diamond lattice has far-reaching applications for studying fundamental problems in many-body physics and in quantum information science.",,2017-01-01,2022-06-30,1500000.00,1500000.00,ERC-STG,CLOSED,ERC-2016-STG,H2020-EU.1.1.
